transaction_id,user_id,amount,city
960,94,3583.5,Madrid
961,55,2089.28,Rio
962,9,4649.13,Madrid
963,46,4082.0,Rio
964,35,958.75,Madrid
965,80,133.19,Rio
966,77,3781.83,Madrid
967,69,3496.68,Lisbon
968,6,2921.47,Madrid
969,46,2629.57,Sao Paulo
970,19,3838.96,Madrid
971,19,3185.82,Lisbon
972,82,147.71,Lisbon
973,88,1377.4,Madrid
974,85,28.59,Lisbon
975,64,1377.41,Sao Paulo
976,9,4390.81,Madrid
977,98,4956.42,Sao Paulo
978,73,1541.23,Madrid
979,65,195.68,Rio
980,75,3959.29,Madrid
981,10,1651.45,Rio
982,6,1294.12,Sao Paulo
983,90,2557.39,Rio
984,99,1610.13,Sao Paulo
985,42,3208.59,Sao Paulo
986,58,3859.15,Rio
987,94,1292.87,Sao Paulo
988,70,2304.06,Sao Paulo
989,4,4200.57,Madrid
990,77,3196.43,Rio
991,88,2669.37,Madrid
992,93,1554.09,Rio
993,37,1579.97,Rio
994,2,3734.17,Rio
995,35,2814.54,Madrid
996,66,2759.83,Sao Paulo
997,17,4249.84,Sao Paulo
998,17,3851.8,Rio
999,62,2350.65,Madrid
1000,14,3768.11,Lisbon
1001,20,3311.2,Madrid
1002,4,29.09,Sao Paulo
1003,98,445.64,Sao Paulo
1004,77,3014.64,Rio
1005,1,3096.14,Sao Paulo
1006,40,311.3,Rio
1007,33,157.76,Lisbon
1008,60,691.87,Madrid
1009,38,523.17,Madrid
1010,85,3943.31,Rio
1011,44,4437.97,Rio
1012,46,4056.48,Madrid
1013,48,4441.13,Madrid
1014,55,3112.77,Madrid
1015,29,4611.04,Rio
1016,63,3265.56,Madrid
1017,100,2078.47,Sao Paulo
1018,88,1495.66,Madrid
1019,84,3712.44,Madrid
1020,96,201.54,Rio
1021,81,133.08,Rio
1022,84,3387.92,Lisbon
1023,64,1508.91,Sao Paulo
1024,30,1147.29,Sao Paulo
1025,20,2448.89,Lisbon
1026,25,877.62,Lisbon
1027,37,335.93,Madrid
1028,97,1504.33,Madrid
1029,59,4050.59,Rio
1030,69,4802.38,Madrid
1031,46,630.88,Sao Paulo
1032,62,345.43,Lisbon
1033,100,3866.94,Sao Paulo
1034,62,961.11,Lisbon
1035,7,3421.9,Madrid
1036,6,2794.62,Lisbon
1037,26,2255.77,Madrid
1038,6,1038.37,Sao Paulo
1039,57,464.73,Lisbon
1040,47,3553.47,Madrid
1041,15,1047.65,Rio
1042,35,4590.69,Sao Paulo
1043,44,1938.8,Rio
1044,83,1253.14,Rio
1045,40,394.77,Madrid
1046,74,4178.48,Rio
1047,41,4678.78,Rio
1048,69,4389.49,Sao Paulo
1049,50,1626.89,Lisbon
1050,11,4186.4,Madrid
1051,32,4263.26,Sao Paulo
1052,7,4059.67,Lisbon
1053,65,3651.78,Lisbon
1054,63,4526.56,Rio
1055,35,1887.33,Madrid
1056,42,2634.88,Madrid
1057,43,1287.58,Lisbon
1058,79,2450.19,Rio
1059,96,3317.22,Lisbon
1060,43,4171.56,Lisbon
1061,48,1402.33,Madrid
1062,1,829.55,Madrid
1063,30,2966.4,Lisbon
1064,63,1362.21,Lisbon
1065,46,1410.47,Rio
1066,66,4575.13,Lisbon
1067,54,3462.61,Madrid
1068,6,1250.86,Madrid
1069,43,2831.68,Madrid
1070,45,2574.88,Madrid
1071,82,1336.52,Lisbon
1072,54,3209.4,Sao Paulo
1073,94,1021.7,Madrid
1074,17,1180.49,Lisbon
1075,53,2576.28,Rio
1076,82,627.47,Lisbon
1077,96,1237.67,Sao Paulo
1078,69,4964.27,Madrid
1079,7,2992.63,Madrid
1080,20,1568.27,Madrid
1081,19,3450.41,Rio
1082,51,166.13,Rio
1083,6,2941.66,Rio
1084,9,3606.55,Madrid
1085,42,3131.12,Rio
1086,79,1531.22,Lisbon
1087,75,4749.42,Lisbon
1088,61,4208.0,Lisbon
1089,18,2143.04,Lisbon
1090,84,1140.05,Madrid
1091,36,550.04,Lisbon
1092,79,2331.92,Sao Paulo
1093,74,1170.57,Sao Paulo
1094,50,274.26,Sao Paulo
1095,55,2257.65,Sao Paulo
1096,21,2667.25,Sao Paulo
1097,31,3434.31,Sao Paulo
1098,93,1849.38,Lisbon
1099,94,1931.47,Sao Paulo
1100,46,1715.17,Rio
1101,58,3292.67,Rio
1102,41,3555.1,Madrid
1103,85,940.01,Lisbon
1104,21,3838.99,Lisbon
1105,28,4292.18,Rio
1106,90,4934.58,Rio
1107,90,608.07,Rio
1108,90,807.88,Madrid
1109,49,1412.65,Madrid
1110,73,677.59,Rio
1111,71,1125.94,Lisbon
1112,52,1169.66,Lisbon
1113,35,316.03,Madrid
1114,47,2419.42,Madrid
1115,23,1269.03,Sao Paulo
1116,5,1689.82,Rio
1117,39,1096.23,Madrid
1118,35,1580.56,Rio
1119,16,202.5,Rio
1120,80,4194.08,Lisbon
1121,39,4379.33,Rio
1122,56,4011.9,Lisbon
1123,12,4578.94,Rio
1124,56,4424.7,Sao Paulo
1125,16,3945.04,Sao Paulo
1126,79,3802.31,Madrid
1127,42,4315.46,Sao Paulo
1128,71,4584.09,Lisbon
1129,19,3501.28,Madrid
1130,73,721.04,Madrid
1131,12,1533.23,Sao Paulo
1132,31,1010.67,Lisbon
1133,60,1048.16,Madrid
1134,75,4120.2,Rio
1135,37,3436.62,Lisbon
1136,77,2187.23,Sao Paulo
1137,87,2151.92,Rio
1138,75,1428.85,Sao Paulo
1139,48,4397.08,Lisbon
1140,33,4975.57,Rio
1141,43,2570.14,Lisbon
1142,53,3439.16,Lisbon
1143,87,4321.66,Lisbon
1144,42,2009.59,Madrid
1145,77,328.99,Madrid
1146,51,2389.19,Rio
1147,8,11.44,Lisbon
1148,24,1597.64,Madrid
1149,12,280.79,Rio
1150,42,1019.9,Sao Paulo
1151,98,4712.34,Madrid
1152,9,4841.37,Sao Paulo
1153,100,489.85,Sao Paulo
1154,72,1465.35,Madrid
1155,18,907.39,Rio
1156,92,4674.29,Rio
1157,22,2091.99,Sao Paulo
1158,36,4949.94,Sao Paulo
1159,30,1986.35,Rio
1160,48,1455.21,Sao Paulo
1161,92,700.75,Madrid
1162,93,2786.88,Madrid
1163,98,2414.48,Lisbon
1164,61,2529.58,Rio
1165,83,475.06,Madrid
1166,98,1178.83,Sao Paulo
1167,98,2879.56,Sao Paulo
1168,69,3862.58,Madrid
1169,7,3361.66,Madrid
1170,78,2762.85,Lisbon
1171,87,3816.05,Lisbon
1172,55,2255.04,Madrid
1173,14,2941.86,Sao Paulo
1174,21,142.65,Sao Paulo
1175,39,4277.21,Sao Paulo
1176,12,4869.06,Sao Paulo
1177,47,3033.49,Madrid
1178,18,2189.23,Sao Paulo
1179,47,4804.31,Madrid
1180,3,4972.7,Lisbon
1181,10,2329.99,Sao Paulo
1182,19,702.94,Lisbon
1183,7,4697.88,Madrid
1184,34,4159.85,Madrid
1185,33,3917.66,Madrid
1186,30,4414.37,Lisbon
1187,68,2883.93,Rio
1188,67,2240.11,Sao Paulo
1189,7,2849.03,Sao Paulo
1190,61,4846.36,Rio
1191,46,1465.04,Sao Paulo
1192,42,1025.18,Rio
1193,29,1965.36,Rio
1194,55,4841.19,Lisbon
1195,63,2017.58,Rio
1196,79,2765.21,Sao Paulo
1197,98,4837.41,Madrid
1198,6,2737.07,Madrid
1199,60,361.48,Lisbon
1200,69,4418.55,Lisbon
1201,27,1887.8,Lisbon
1202,78,3320.44,Rio
1203,39,3328.58,Madrid
1204,55,659.78,Rio
1205,33,3012.03,Madrid
1206,89,4801.02,Rio
1207,15,3866.03,Rio
1208,94,3447.8,Lisbon
1209,75,1923.42,Rio
1210,60,1029.65,Madrid
1211,67,4534.84,Rio
1212,10,1526.01,Lisbon
1213,43,770.93,Madrid
1214,41,1719.55,Rio
1215,59,4395.65,Rio
1216,81,2191.95,Sao Paulo
1217,54,2443.81,Sao Paulo
1218,45,322.69,Madrid
1219,2,258.1,Rio
1220,47,3960.84,Lisbon
1221,76,2349.12,Rio
1222,45,2242.46,Lisbon
1223,9,1978.02,Rio
1224,49,1766.79,Sao Paulo
1225,28,4217.65,Sao Paulo
1226,53,869.5,Lisbon
1227,58,3755.16,Sao Paulo
1228,43,4457.15,Rio
1229,1,36.44,Sao Paulo
1230,53,705.36,Rio
1231,55,4810.96,Lisbon
1232,6,2626.32,Rio
1233,39,2915.71,Madrid
1234,10,1616.56,Sao Paulo
1235,86,4865.4,Lisbon
1236,57,2573.28,Rio
1237,73,3533.33,Madrid
1238,73,764.13,Madrid
1239,67,4574.91,Madrid
1240,64,1834.89,Rio
1241,17,4277.53,Rio
1242,21,3939.3,Rio
1243,6,405.56,Sao Paulo
1244,30,2544.44,Madrid
1245,47,3405.8,Rio
1246,55,443.37,Rio
1247,67,1100.45,Madrid
1248,90,2022.52,Madrid
1249,16,1021.83,Sao Paulo
1250,89,2998.83,Madrid
1251,46,4619.64,Lisbon
1252,89,362.1,Sao Paulo
1253,87,4579.86,Madrid
1254,28,4161.21,Rio
1255,26,1138.15,Lisbon
1256,80,1005.86,Madrid
1257,57,3580.39,Rio
1258,95,4967.83,Lisbon
1259,66,1432.23,Lisbon
1260,1,4858.79,Rio
1261,51,1144.37,Madrid
1262,98,3395.8,Madrid
1263,73,2145.23,Madrid
1264,28,693.23,Sao Paulo
1265,14,581.79,Lisbon
1266,72,695.3,Rio
1267,58,1733.02,Madrid
1268,5,1395.19,Rio
1269,7,418.74,Rio
1270,17,693.63,Lisbon
1271,35,1734.47,Sao Paulo
1272,72,4636.4,Sao Paulo
1273,92,987.87,Madrid
1274,63,3696.81,Lisbon
1275,39,2043.89,Rio
1276,33,4975.97,Lisbon
1277,25,2082.64,Sao Paulo
1278,52,4682.44,Rio
1279,73,2945.91,Madrid
1280,1,252.08,Rio
1281,78,1434.59,Sao Paulo
1282,26,2014.0,Rio
1283,11,876.62,Madrid
1284,83,3214.09,Madrid
1285,77,608.0,Lisbon
1286,47,1476.98,Madrid
1287,14,2326.13,Sao Paulo
1288,8,2081.54,Rio
1289,19,4769.6,Lisbon
1290,60,3469.76,Lisbon
1291,52,309.0,Madrid
1292,8,2416.88,Rio
1293,42,1015.0,Rio
1294,66,2552.8,Lisbon
1295,69,3569.54,Sao Paulo
1296,95,3080.18,Rio
1297,30,4847.91,Madrid
1298,18,3865.84,Sao Paulo
1299,40,4517.21,Madrid
1300,7,3545.5,Lisbon
1301,26,207.97,Madrid
1302,18,951.94,Sao Paulo
1303,99,4483.8,Sao Paulo
1304,9,2395.34,Lisbon
1305,8,4635.3,Rio
1306,56,2924.54,Lisbon
1307,35,1065.15,Rio
1308,15,226.99,Rio
1309,51,2350.99,Sao Paulo
1310,61,1045.33,Sao Paulo
1311,70,516.45,Lisbon
1312,65,3537.03,Sao Paulo
1313,76,4445.31,Sao Paulo
1314,8,3799.78,Lisbon
1315,48,4148.85,Sao Paulo
1316,93,2833.75,Rio
1317,53,1027.34,Lisbon
1318,1,4328.02,Rio
1319,94,1672.12,Lisbon
1320,70,1153.91,Madrid
1321,3,3881.09,Madrid
1322,41,3776.96,Sao Paulo
1323,55,259.28,Rio
1324,73,3156.81,Madrid
1325,6,4073.65,Lisbon
1326,68,3309.77,Sao Paulo
1327,76,4824.86,Sao Paulo
1328,70,4120.68,Madrid
1329,19,1666.36,Sao Paulo
1330,60,914.45,Sao Paulo
1331,63,3222.59,Rio
1332,69,4200.47,Madrid
1333,22,286.59,Lisbon
1334,11,3668.71,Madrid
1335,30,1259.38,Madrid
1336,45,4223.05,Madrid
1337,88,2750.34,Madrid
1338,82,1664.07,Madrid
1339,7,2907.09,Madrid
1340,73,2373.0,Sao Paulo
1341,61,687.49,Sao Paulo
1342,40,2907.67,Madrid
1343,55,2618.72,Sao Paulo
1344,46,870.76,Lisbon
1345,20,4094.62,Madrid
1346,71,715.38,Madrid
1347,1,4788.74,Rio
1348,68,2861.51,Lisbon
1349,48,3508.18,Lisbon
1350,71,1245.02,Rio
1351,78,1084.04,Lisbon
1352,1,242.97,Lisbon
1353,63,4334.37,Rio
1354,74,4251.45,Sao Paulo
1355,93,77.95,Rio
1356,75,140.36,Sao Paulo
1357,14,2089.41,Lisbon
1358,6,4991.65,Sao Paulo
1359,79,670.24,Madrid
1360,48,2661.25,Rio
1361,82,3067.51,Sao Paulo
1362,30,1942.48,Rio
1363,91,3799.34,Rio
1364,22,4668.61,Lisbon
1365,64,3555.47,Sao Paulo
1366,78,4923.76,Sao Paulo
1367,95,741.26,Rio
1368,6,1238.85,Rio
1369,38,3901.38,Rio
1370,97,988.63,Madrid
1371,51,464.29,Sao Paulo
1372,14,4649.34,Sao Paulo
1373,46,3145.38,Rio
1374,11,4381.63,Lisbon
1375,22,4284.6,Lisbon
1376,87,1186.27,Lisbon
1377,31,4568.39,Rio
1378,21,2559.08,Madrid
1379,42,2584.32,Sao Paulo
1380,22,335.97,Rio
1381,25,2580.99,Madrid
1382,54,3907.25,Rio
1383,85,2048.65,Rio
1384,42,4726.13,Lisbon
1385,33,1290.96,Rio
1386,14,2793.45,Rio
1387,27,4929.64,Sao Paulo
1388,76,2480.99,Rio
1389,15,1803.09,Sao Paulo
1390,85,1768.52,Sao Paulo
1391,25,1610.49,Rio
1392,74,1829.93,Rio
1393,35,3273.88,Lisbon
1394,36,3713.21,Madrid
1395,13,2138.25,Madrid
1396,58,3921.71,Sao Paulo
1397,78,1877.2,Lisbon
1398,62,1869.65,Lisbon
1399,11,1374.39,Lisbon
1400,97,4468.98,Rio
1401,34,1794.43,Lisbon
1402,9,4403.6,Madrid
1403,34,929.63,Rio
1404,69,4123.14,Lisbon
1405,32,2963.61,Rio
1406,29,4673.71,Rio
1407,45,4864.37,Lisbon
1408,39,3261.53,Rio
1409,22,4564.85,Madrid
1410,9,4417.18,Madrid
1411,42,2534.02,Rio
1412,23,717.75,Rio
1413,28,4888.43,Lisbon
1414,53,3159.56,Lisbon
1415,46,2621.35,Lisbon
1416,99,647.58,Sao Paulo
1417,20,2470.74,Lisbon
1418,100,3598.26,Rio
1419,61,4165.94,Rio
1420,45,1311.82,Lisbon
1421,49,2183.23,Madrid
1422,53,2347.71,Lisbon
1423,61,1658.5,Sao Paulo
1424,71,331.78,Madrid
1425,99,1735.92,Sao Paulo
1426,3,2994.14,Sao Paulo
1427,81,1751.89,Madrid
1428,70,4780.96,Lisbon
1429,68,1897.31,Madrid
1430,84,3853.11,Lisbon
1431,66,2395.23,Rio
1432,31,4497.2,Rio
1433,70,3956.76,Sao Paulo
1434,69,3449.07,Sao Paulo
1435,38,3758.56,Rio
1436,3,3086.28,Madrid
1437,15,34.85,Rio
1438,98,1910.45,Rio
1439,82,4577.27,Sao Paulo
1440,97,2201.15,Lisbon
1441,11,3823.42,Sao Paulo
1442,61,1448.03,Lisbon
1443,46,4519.27,Lisbon
1444,67,1407.16,Lisbon
1445,40,4868.32,Sao Paulo
1446,69,1906.75,Rio
1447,40,4429.69,Lisbon
1448,96,1760.8,Rio
1449,62,3827.55,Rio
1450,97,1975.83,Rio
1451,3,56.63,Sao Paulo
1452,92,2323.8,Sao Paulo
1453,82,4108.69,Madrid
1454,4,2219.9,Madrid
1455,70,3720.86,Lisbon
1456,72,1641.38,Lisbon
1457,84,1926.57,Sao Paulo
1458,91,2578.96,Madrid
1459,88,1216.98,Madrid
1460,69,3554.1,Rio
1461,85,2695.98,Rio
1462,18,4203.57,Lisbon
1463,97,4608.7,Madrid
1464,82,3015.73,Madrid
1465,74,2600.57,Rio
1466,80,4180.89,Madrid
1467,55,365.44,Madrid
1468,85,2114.14,Lisbon
1469,100,1251.61,Madrid
1470,50,2558.16,Madrid
1471,5,2964.14,Madrid
1472,15,3921.99,Rio
1473,9,4775.43,Lisbon
1474,69,3544.51,Sao Paulo
1475,50,614.11,Sao Paulo
1476,30,3745.6,Madrid
1477,92,2856.07,Sao Paulo
1478,13,3731.8,Rio
1479,26,1687.84,Madrid
1480,21,920.73,Madrid
1481,80,1639.24,Lisbon
1482,63,919.23,Rio
1483,85,4686.46,Rio
1484,50,4641.23,Sao Paulo
1485,62,3798.28,Sao Paulo
1486,32,4793.19,Rio
1487,42,4567.86,Sao Paulo
1488,20,2417.72,Madrid
1489,10,4831.87,Rio
1490,52,400.88,Madrid
1491,5,381.82,Sao Paulo
1492,82,456.45,Rio
1493,35,1206.1,Madrid
1494,91,4460.23,Rio
1495,72,3579.82,Madrid
1496,48,3742.63,Lisbon
1497,14,3416.23,Rio
1498,19,3735.04,Rio
1499,53,450.91,Lisbon
1500,82,4500.39,Madrid
1501,82,4727.36,Lisbon
1502,34,3107.74,Sao Paulo
1503,24,2501.07,Madrid
1504,84,827.37,Rio
1505,25,4227.64,Lisbon
1506,23,309.45,Madrid
1507,78,29.55,Sao Paulo
1508,47,4879.09,Rio
1509,57,2712.34,Lisbon
1510,97,2335.3,Madrid
1511,11,3520.33,Sao Paulo
1512,23,4693.41,Sao Paulo
1513,51,2473.37,Lisbon
1514,37,4988.59,Lisbon
1515,62,3034.31,Lisbon
1516,57,4116.98,Lisbon
1517,100,994.25,Lisbon
1518,19,746.65,Sao Paulo
1519,50,4463.56,Rio
1520,73,3055.82,Lisbon
1521,27,2451.99,Madrid
1522,39,2934.08,Madrid
1523,91,2957.66,Rio
1524,38,582.33,Sao Paulo
1525,5,2575.37,Rio
1526,59,2316.38,Lisbon
1527,36,712.11,Lisbon
1528,72,469.77,Lisbon
1529,56,1894.2,Rio
1530,25,1664.77,Rio
1531,23,680.73,Madrid
1532,57,2271.92,Sao Paulo
1533,57,4382.44,Rio
1534,83,3338.68,Sao Paulo
1535,4,2369.82,Rio
1536,88,2020.96,Lisbon
1537,55,1087.01,Madrid
1538,93,205.93,Lisbon
1539,59,328.2,Lisbon
1540,76,3489.87,Sao Paulo
1541,87,1863.65,Rio
1542,66,4327.04,Madrid
1543,98,583.15,Rio
1544,40,4363.26,Rio
1545,31,1770.75,Madrid
1546,87,1727.7,Sao Paulo
1547,93,755.42,Rio
1548,14,3202.51,Madrid
1549,98,2924.72,Madrid
1550,28,1078.57,Sao Paulo
1551,31,2233.36,Madrid
1552,48,4919.06,Lisbon
1553,19,1062.6,Rio
1554,60,3523.78,Lisbon
1555,74,707.29,Madrid
1556,46,3379.28,Madrid
1557,31,3584.1,Rio
1558,76,3581.84,Sao Paulo
1559,8,3065.34,Sao Paulo
1560,12,3600.86,Sao Paulo
1561,25,4887.99,Rio
1562,74,2624.14,Lisbon
1563,10,2854.66,Madrid
1564,17,2557.52,Madrid
1565,5,3614.84,Lisbon
1566,5,4674.84,Sao Paulo
1567,29,3991.35,Sao Paulo
1568,69,2398.13,Rio
1569,27,2165.56,Sao Paulo
1570,58,3257.83,Madrid
1571,58,1918.76,Lisbon
1572,50,558.66,Sao Paulo
1573,78,4529.43,Sao Paulo
1574,74,257.21,Rio
1575,51,2209.39,Madrid
1576,51,3093.92,Madrid
1577,88,4384.97,Sao Paulo
1578,92,1776.59,Lisbon
1579,52,796.19,Lisbon
1580,6,3276.04,Lisbon
1581,7,4915.55,Lisbon
1582,65,2366.12,Rio
1583,73,415.03,Madrid
1584,97,154.52,Rio
1585,11,286.25,Rio
1586,14,797.09,Sao Paulo
1587,59,4995.54,Rio
1588,10,4385.61,Rio
1589,23,3184.22,Lisbon
1590,18,3179.32,Rio
1591,43,1827.6,Sao Paulo
1592,18,4899.61,Lisbon
1593,5,4604.28,Madrid
1594,6,4035.02,Lisbon
1595,17,3406.93,Sao Paulo
1596,71,658.25,Madrid
1597,19,563.94,Lisbon
1598,40,4203.74,Sao Paulo
1599,31,3583.12,Rio
1600,11,4244.35,Sao Paulo
1601,68,3251.19,Madrid
1602,24,4777.37,Madrid
1603,53,1179.75,Rio
1604,86,3496.62,Rio
1605,78,56.11,Lisbon
1606,48,3418.42,Madrid
1607,68,2137.97,Rio
1608,55,190.24,Sao Paulo
1609,51,200.62,Lisbon
1610,25,4697.0,Sao Paulo
1611,59,4520.77,Madrid
1612,10,1392.38,Rio
1613,30,4933.7,Rio
1614,69,865.1,Rio
1615,21,1261.4,Madrid
1616,57,2251.5,Madrid
1617,71,4552.06,Rio
1618,30,1834.76,Lisbon
1619,97,2236.05,Madrid
1620,33,1125.68,Lisbon
1621,93,4278.67,Lisbon
1622,20,3035.49,Madrid
1623,4,969.38,Sao Paulo
1624,89,3383.26,Madrid
1625,49,2910.91,Lisbon
1626,69,1074.44,Madrid
1627,27,291.81,Rio
1628,69,4362.56,Madrid
1629,98,2371.07,Lisbon
1630,42,4205.77,Lisbon
1631,82,1683.79,Lisbon
1632,16,1923.27,Rio
1633,36,4664.57,Rio
1634,15,1964.58,Lisbon
1635,97,1357.34,Madrid
1636,4,2838.16,Rio
1637,32,2635.22,Lisbon
1638,69,1706.06,Lisbon
1639,46,1908.19,Sao Paulo
1640,60,4923.32,Sao Paulo
1641,31,1108.73,Lisbon
1642,38,2767.87,Rio
1643,69,2349.38,Sao Paulo
1644,9,654.05,Madrid
1645,18,3047.76,Madrid
1646,15,1916.34,Lisbon
1647,3,3208.23,Rio
1648,99,1574.81,Sao Paulo
1649,42,2655.9,Lisbon
1650,98,1514.28,Lisbon
1651,25,2482.37,Sao Paulo
1652,55,2820.36,Rio
1653,7,2181.57,Sao Paulo
1654,34,572.48,Sao Paulo
1655,44,1713.6,Sao Paulo
1656,41,3448.3,Rio
1657,83,1104.65,Lisbon
1658,6,2789.68,Madrid
1659,34,2810.46,Lisbon
1660,17,3693.54,Lisbon
1661,89,2127.5,Sao Paulo
1662,35,2785.15,Sao Paulo
1663,100,1369.55,Rio
1664,46,189.71,Rio
1665,35,2331.6,Lisbon
1666,97,4500.2,Sao Paulo
1667,79,2179.12,Sao Paulo
1668,36,88.49,Sao Paulo
1669,89,2822.36,Madrid
1670,4,3790.79,Lisbon
1671,63,2465.32,Sao Paulo
1672,61,1669.38,Lisbon
1673,96,4026.56,Lisbon
1674,97,1529.21,Sao Paulo
1675,10,2460.68,Sao Paulo
1676,3,3867.12,Rio
1677,16,3687.3,Sao Paulo
1678,91,2411.61,Sao Paulo
1679,65,4469.98,Rio
1680,34,4994.47,Rio
1681,28,1264.82,Rio
1682,56,4581.38,Lisbon
1683,28,45.24,Sao Paulo
1684,29,2615.83,Sao Paulo
1685,45,3452.0,Rio
1686,55,765.21,Madrid
1687,73,3631.48,Rio
1688,66,394.95,Lisbon
1689,71,2866.77,Sao Paulo
1690,72,4752.84,Sao Paulo
1691,70,3167.09,Madrid
1692,94,2377.04,Madrid
1693,51,3684.67,Rio
1694,56,2434.36,Rio
1695,50,473.85,Lisbon
1696,43,3639.39,Sao Paulo
1697,28,3795.48,Madrid
1698,91,3897.0,Lisbon
1699,84,252.15,Sao Paulo
1700,86,1416.89,Rio
1701,73,1556.36,Sao Paulo
1702,57,1132.5,Rio
1703,34,297.06,Lisbon
1704,30,1510.37,Sao Paulo
1705,13,4802.74,Madrid
1706,79,1690.94,Sao Paulo
1707,27,2785.95,Sao Paulo
1708,93,3337.18,Lisbon
1709,73,2058.49,Sao Paulo
1710,24,2814.7,Sao Paulo
1711,100,4550.6,Lisbon
1712,16,4308.26,Rio
1713,7,239.24,Lisbon
1714,3,92.21,Rio
1715,61,4930.77,Rio
1716,78,310.91,Lisbon
1717,13,4569.56,Madrid
1718,48,2120.95,Rio
1719,84,3109.57,Sao Paulo
1720,17,994.58,Sao Paulo
1721,66,3970.21,Madrid
1722,31,4398.91,Rio
1723,99,1173.67,Madrid
1724,55,3980.05,Sao Paulo
1725,20,1883.6,Rio
1726,99,892.8,Madrid
1727,13,4134.33,Sao Paulo
1728,10,2186.3,Madrid
1729,64,4552.37,Sao Paulo
1730,14,3327.14,Madrid
1731,51,4501.14,Lisbon
1732,50,836.95,Rio
1733,37,1055.4,Rio
1734,97,999.39,Madrid
1735,62,1104.37,Rio
1736,57,650.24,Madrid
1737,26,507.28,Rio
1738,58,4064.05,Rio
1739,25,406.93,Rio
1740,91,3171.94,Rio
1741,51,4085.45,Lisbon
1742,90,1244.77,Madrid
1743,33,1836.87,Rio
1744,52,3674.3,Madrid
1745,55,657.29,Sao Paulo
1746,64,3266.57,Lisbon
1747,20,195.78,Rio
1748,42,4555.84,Lisbon
1749,71,3779.51,Madrid
1750,19,1830.21,Lisbon
1751,83,3534.88,Madrid
1752,92,4505.71,Rio
1753,36,2090.66,Rio
1754,85,4099.64,Rio
1755,23,3882.43,Madrid
1756,22,520.4,Lisbon
1757,100,3992.47,Madrid
1758,63,2959.18,Lisbon
1759,33,3110.09,Madrid
1760,18,287.22,Madrid
1761,46,4675.45,Rio
1762,50,2382.11,Madrid
1763,29,1973.68,Rio
1764,48,4391.79,Sao Paulo
1765,63,1601.86,Madrid
1766,5,1933.99,Sao Paulo
1767,2,3166.42,Lisbon
1768,9,1982.84,Rio
1769,58,1047.04,Lisbon
1770,79,3628.71,Rio
1771,64,3461.61,Lisbon
1772,76,1886.56,Lisbon
1773,9,502.72,Lisbon
1774,70,2115.29,Lisbon
1775,16,869.59,Sao Paulo
1776,30,792.14,Lisbon
1777,97,120.56,Sao Paulo
1778,72,1826.52,Rio
1779,25,2684.62,Lisbon
1780,78,4184.7,Lisbon
1781,43,2095.75,Sao Paulo
1782,8,1798.04,Lisbon
1783,72,3439.55,Sao Paulo
1784,72,4740.13,Lisbon
1785,33,2038.44,Madrid
1786,67,3283.8,Sao Paulo
1787,96,2048.82,Sao Paulo
1788,57,2313.76,Madrid
1789,25,248.64,Madrid
1790,91,2547.94,Rio
1791,60,3604.78,Lisbon
1792,61,2741.6,Lisbon
1793,37,2475.63,Lisbon
1794,61,3764.86,Lisbon
1795,5,1473.32,Rio
1796,47,2242.05,Sao Paulo
1797,28,1332.44,Lisbon
1798,22,1866.69,Rio
1799,30,2146.19,Madrid
1800,71,4697.83,Rio
1801,25,1403.85,Lisbon
1802,69,1101.12,Rio
1803,71,719.32,Rio
1804,77,4401.94,Sao Paulo
1805,51,1921.82,Lisbon
1806,31,2361.64,Sao Paulo
1807,30,2625.18,Rio
1808,6,3660.42,Sao Paulo
1809,64,309.27,Rio
1810,37,2049.08,Madrid
1811,10,3299.81,Madrid
1812,65,2218.29,Rio
1813,82,3509.58,Madrid
1814,55,125.19,Lisbon
1815,68,3243.14,Lisbon
1816,29,195.11,Sao Paulo
1817,55,2851.52,Sao Paulo
1818,27,4937.27,Sao Paulo
1819,3,2372.62,Lisbon
1820,93,81.59,Madrid
1821,20,2646.21,Madrid
1822,74,4747.36,Sao Paulo
1823,25,1659.17,Madrid
1824,11,2424.54,Madrid
1825,41,3291.97,Rio
1826,8,1042.09,Rio
1827,70,1780.43,Lisbon
1828,91,3473.41,Madrid
1829,22,4189.93,Lisbon
1830,32,3264.03,Lisbon
1831,71,4376.58,Rio
1832,77,4261.29,Rio
1833,61,4033.45,Sao Paulo
1834,95,333.0,Lisbon
1835,26,3660.45,Rio
1836,67,833.12,Sao Paulo
1837,45,3521.49,Rio
1838,48,2612.38,Rio
1839,2,1571.9,Lisbon
1840,74,3307.5,Lisbon
1841,57,2928.69,Rio
1842,42,4030.66,Lisbon
1843,13,2446.19,Sao Paulo
1844,62,4067.33,Lisbon
1845,90,3768.18,Lisbon
1846,15,1857.48,Rio
1847,95,430.81,Sao Paulo
1848,81,3683.54,Lisbon
1849,84,810.19,Sao Paulo
1850,71,2581.29,Sao Paulo
1851,63,315.83,Rio
1852,74,1311.88,Lisbon
1853,31,3688.71,Sao Paulo
1854,38,968.94,Madrid
1855,35,4228.91,Lisbon
1856,84,3278.46,Madrid
1857,15,2912.42,Rio
1858,91,1852.22,Sao Paulo
1859,91,4876.52,Rio
1860,35,4097.21,Madrid
1861,70,2451.72,Madrid
1862,66,3617.89,Sao Paulo
1863,63,4814.16,Sao Paulo
1864,38,481.41,Sao Paulo
